id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1361537454663204865	1361530357011644418	2021-02-16 10:16:39 Sri Lanka Standard Time	2021-02-16	10:16:39	+0530	1227805582847074309	vimgoodboi	V⁷ brain empty, just Hoba.		@nyaanini Please don’t I seriously didn’t mean it  https://t.co/pZXSh0tXTI	en	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/EuUnGLTXcAQVrNb.jpg']	1	0	1	[]	[]	https://twitter.com/vimgoodboi/status/1361537454663204865	False		1	https://pbs.twimg.com/tweet_video_thumb/EuUnGLTXcAQVrNb.jpg							[{'screen_name': 'nyaanini', 'name': 'nini', 'id': '1282033018111242242'}]				
1361537450737233922	1361534576439554049	2021-02-16 10:16:39 Sri Lanka Standard Time	2021-02-16	10:16:39	+0530	1353579932513755137	killmyvibez94	ni ²⁸'s reading empty skies		@parisrry yeah. so how was i supposed to know you had anxiety? i'm sorry i didn't know that you had anxiety and i would trigger anything. although what was the point on quoting my friends tweet? what would you have gained? once again i'm sorry for triggering you.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KILLMYVIBEZ94/status/1361537450737233922	False		0								[{'screen_name': 'parisrry', 'name': 'emma is protecting olivia wilde', 'id': '1303934391413026816'}]				
1361537433230311425	1361492528168591365	2021-02-16 10:16:34 Sri Lanka Standard Time	2021-02-16	10:16:34	+0530	816645415	monoraildriver	Alex Wilcox		@frpaul1 @ladybugspicnic @CHeartsTrees @spotmaticfan @Michael_Daws Occasional use of a vehicle on a MUP shouldn't cause subsidence and water pooling. It might eventually cause cracking, but they should be designed to support some weight - sidewalk plows are just as heavy as a pickup when empty. Overall issue is that MUPs have poor ground prep.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/MonorailDriver/status/1361537433230311425	False		0								[{'screen_name': 'frpaul1', 'name': 'Bicycle Seen', 'id': '501239612'}, {'screen_name': 'ladybugspicnic', 'name': 'Ladybugspanic', 'id': '19446565'}, {'screen_name': 'CHeartsTrees', 'name': 'Christie Bikes (she/her) (⧖)', 'id': '1395035653'}, {'screen_name': 'spotmaticfan', 'name': 'Érinn Cunningham (⧖)', 'id': '21343155'}, {'screen_name': 'Michael_Daws', 'name': 'Michael Dawson', 'id': '73005367'}]				
1361537426213240832	1361537426213240832	2021-02-16 10:16:33 Sri Lanka Standard Time	2021-02-16	10:16:33	+0530	702215462843719681	naitosharp	naitosharp		im in givenchy, shoot the clip till its empty  https://t.co/qFYv9ecqdQ	en	[]	[]	['https://pbs.twimg.com/media/EuUmshjWQAMZplC.png']	0	7	8	[]	[]	https://twitter.com/naitosharp/status/1361537426213240832	False		1	https://pbs.twimg.com/media/EuUmshjWQAMZplC.png							[]				
1361537403509440514	1361537403509440514	2021-02-16 10:16:27 Sri Lanka Standard Time	2021-02-16	10:16:27	+0530	1303146139424894978	julianslyrics	julian lyric bot		show and tell empty promises / cross my heart and hope to die	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/julianslyrics/status/1361537403509440514	False		0								[]				
1361537393354924037	1361380426309279746	2021-02-16 10:16:25 Sri Lanka Standard Time	2021-02-16	10:16:25	+0530	563781295	_protagnist	Murtaza		@Empty_she Sab karte hai? That's why they are men	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/_protagnist/status/1361537393354924037	False		0								[{'screen_name': 'Empty_she', 'name': 'Tuler🐝', 'id': '1243190492390494211'}]				
1361537392897904641	1361537392897904641	2021-02-16 10:16:25 Sri Lanka Standard Time	2021-02-16	10:16:25	+0530	152839883	xirofone	feeling empty		O que é basculho? Nao interessa	pt	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/xirofone/status/1361537392897904641	False	https://twitter.com/guilhds2/status/1361534387469377537	0								[]				
1361537370701656064	1361354158087892996	2021-02-16 10:16:19 Sri Lanka Standard Time	2021-02-16	10:16:19	+0530	1344292100540690432	benkapop	Boooo Ben Kapop		@Bman78518518 @bergerbell @ajlamesa @ECDC_EU It’s batshit crazy to force people to wear them while walking alone on an empty street sure. I wouldn’t advocate for it either, never said that. Havnt seen that policy in action anywhere that I or anyone I know is or has been.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/BenKapop/status/1361537370701656064	False		0								[{'screen_name': 'Bman78518518', 'name': 'Bman', 'id': '1348831572619714561'}, {'screen_name': 'bergerbell', 'name': 'Genève Campbell', 'id': '353094458'}, {'screen_name': 'ajlamesa', 'name': 'Anthony LaMesa', 'id': '277851432'}, {'screen_name': 'ECDC_EU', 'name': 'ECDC', 'id': '204752573'}]				
1361537360496783362	1361537360496783362	2021-02-16 10:16:17 Sri Lanka Standard Time	2021-02-16	10:16:17	+0530	1350099478489939970	itzmejolee	Jolee		I haven’t felt this empty in a while...	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/itzmeJolee/status/1361537360496783362	False		0								[]				
1361537358529724416	1361537358529724416	2021-02-16 10:16:17 Sri Lanka Standard Time	2021-02-16	10:16:17	+0530	1359361506979250176	neversvtisfied	sea死 is proud of corpse		once again i am head empty no thoughts only corpse x mgk collab	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/neversvtisfied/status/1361537358529724416	False		0								[]				
1361537349687992324	1361457076380311556	2021-02-16 10:16:14 Sri Lanka Standard Time	2021-02-16	10:16:14	+0530	2693951029	absolutkall	Absolutkall		@14AdotWalsh @SalVetriDFS They're empty words. Kids don't care about the pledge. It doesn't make them love the country.   You want people to love the country?   Make it a truly amazing place to live. It needs a lot of work right now, and no chant in existence will fix it.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/AbsolutKall/status/1361537349687992324	False		0								[{'screen_name': '14AdotWalsh', 'name': 'Al Walsh', 'id': '22546475'}, {'screen_name': 'SalVetriDFS', 'name': 'Sal Vetri', 'id': '349809906'}]				
1361537333187801091	1361537333187801091	2021-02-16 10:16:11 Sri Lanka Standard Time	2021-02-16	10:16:11	+0530	18813847	edmclin	edmclin		@BudKennedy nice to see all the empty office building s downtown all lit up inside and outside while I have no power three blocks away.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/edmclin/status/1361537333187801091	False		0								[]				
1361537331090448385	1361537331090448385	2021-02-16 10:16:10 Sri Lanka Standard Time	2021-02-16	10:16:10	+0530	2355595164	daniellallee	Daniella Lee		Sixteen People Missing Off Florida Coast as Empty Boat Discovered  https://t.co/kOIuNviZsd	en	[]	['http://a.msn.com/01/en-us/BB1dGVU2?ocid=st']	[]	0	0	0	[]	[]	https://twitter.com/DaniellalLee/status/1361537331090448385	False		0								[]				
1361537327143809026	1361536281256239105	2021-02-16 10:16:09 Sri Lanka Standard Time	2021-02-16	10:16:09	+0530	1227805582847074309	vimgoodboi	V⁷ brain empty, just Hoba.		@koosweaters If it wasn’t for your dn I would’ve been ???	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/vimgoodboi/status/1361537327143809026	False		0								[{'screen_name': 'koosweaters', 'name': 'tata⁷☀️🐿ᴴᴼᴾᴱ', 'id': '1288705246609342464'}]				
1361537320306970624	1361537320306970624	2021-02-16 10:16:07 Sri Lanka Standard Time	2021-02-16	10:16:07	+0530	965944591701614592	etaerealaus	rin⁷ ❄️		this.... this is gonna be the reason i empty my bank account....  https://t.co/rAfUxfoSgX	en	[]	[]	['https://pbs.twimg.com/media/EuUm-ErVgAQXDqA.jpg', 'https://pbs.twimg.com/media/EuUm-EsVoAIVyDJ.jpg']	0	0	0	[]	[]	https://twitter.com/etaerealaus/status/1361537320306970624	False		1	https://pbs.twimg.com/media/EuUm-ErVgAQXDqA.jpg							[]				
1361537317144559619	1361537317144559619	2021-02-16 10:16:07 Sri Lanka Standard Time	2021-02-16	10:16:07	+0530	1294725888446275585	eskewbot	Eskew Bot		It is really self-defeating and inimical to your own state of relaxation that you continue to ignore the empty bliss of the sky and look at the sand of the beach all around you, the sand which you can now see is pocked not with white shells or rocks but with bones.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/EskewBot/status/1361537317144559619	False		0								[]				
1361537311759101952	1361537311759101952	2021-02-16 10:16:05 Sri Lanka Standard Time	2021-02-16	10:16:05	+0530	1296479548956192773	rononcanvas	Ron Williams		That would answer one of two questions. Follow up question: out of curiosity, how dem verify the nest is empty?	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/rononcanvas/status/1361537311759101952	False	https://twitter.com/kingrihh/status/1361535200799444992	0								[]				
1361537302670016513	1361403865829175299	2021-02-16 10:16:03 Sri Lanka Standard Time	2021-02-16	10:16:03	+0530	2973783453	jewelalee1	Jewel A. Lee		@ChrisVanHollen 🗽👏 Every 📜needed to defend our 🇺🇲 from this 'Cancer Within' must be Non-negotiable: No empty words➡️ Purpose, Oversight, Accountability &amp; Shared Responsibility are benefits of Our Social Contact. #GOPTraitorsToDemocracy must  Never Rule.  🇺🇲Be true to Ethical Standard &amp; Oaths.	en	[]	[]	[]	0	0	0	['goptraitorstodemocracy']	[]	https://twitter.com/JewelALee1/status/1361537302670016513	False		0								[{'screen_name': 'ChrisVanHollen', 'name': 'Senator Chris Van Hollen', 'id': '18137749'}]				
1361537240774578181	1361531906542604289	2021-02-16 10:15:48 Sri Lanka Standard Time	2021-02-16	10:15:48	+0530	63032701	asrykamal	Asrykamal		@susipudjiastuti @JennyCh88588333 Quota empty or not available network. Salam health brain and physic	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/asrykamal/status/1361537240774578181	False		0								[{'screen_name': 'susipudjiastuti', 'name': 'Susi Pudjiastuti', 'id': '2606229566'}, {'screen_name': 'JennyCh88588333', 'name': 'Jenny Chen', 'id': '1356013477693775872'}]				
1361537210273701890	1361537210273701890	2021-02-16 10:15:41 Sri Lanka Standard Time	2021-02-16	10:15:41	+0530	1034968886	_guacamallie	Mallie		me and raygan both cleaned our sides of the room and i'm in love with how empty the floor looks 😍😍😍 what's wrong with me	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/_guacamallie/status/1361537210273701890	False		0								[]				
1361537201071251465	1361537201071251465	2021-02-16 10:15:39 Sri Lanka Standard Time	2021-02-16	10:15:39	+0530	1310870564366548992	y_empty_xxx	Y		この世に蔓延るクリシェなんて、全力で忘れて生きていきたい。	ja	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/y_empty_xxx/status/1361537201071251465	False		0								[]				
1361537191248334851	1361537191248334851	2021-02-16 10:15:37 Sri Lanka Standard Time	2021-02-16	10:15:37	+0530	351330658	allison_lloyd18	Allison Lloyd		When you open your @amazon package and it’s empty...  https://t.co/xhyURYpi9q	en	[{'screen_name': 'amazon', 'name': 'amazon', 'id': '20793816'}]	[]	['https://pbs.twimg.com/media/EuUm279WQAAdIvq.jpg']	0	0	0	[]	[]	https://twitter.com/Allison_Lloyd18/status/1361537191248334851	False		1	https://pbs.twimg.com/media/EuUm279WQAAdIvq.jpg							[]				
1361537190598217729	1361534913023905792	2021-02-16 10:15:37 Sri Lanka Standard Time	2021-02-16	10:15:37	+0530	1064023374383464449	mavviez	maverick ★		@lattedice brain empty	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/mavviez/status/1361537190598217729	False		0								[{'screen_name': 'lattedice', 'name': 'tabby 🎲', 'id': '1269943048143663104'}]				
1361537161422635008	1361537161422635008	2021-02-16 10:15:30 Sri Lanka Standard Time	2021-02-16	10:15:30	+0530	1153777487677181954	lilvuiitton	SlimeyLilDude💚🤮		Bowls empty from the 3 piece spicy	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/LilVuiitton/status/1361537161422635008	False	https://twitter.com/cxmryyn/status/1361536517190090760	0								[]				
1361537158528462849	1361537158528462849	2021-02-16 10:15:29 Sri Lanka Standard Time	2021-02-16	10:15:29	+0530	1310870564366548992	y_empty_xxx	Y		こんなに人を苦しませる四季があるし、自己嫌悪が最低限のマナーとしてあるし、生きづらさを感じつつも全力で踠いて、どうにかこうにか叫んで生きている人間がわんさかいる日本が大好き。そしてその船を去る人を減らしたい。	ja	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/y_empty_xxx/status/1361537158528462849	False		0								[]				
1361537133240938499	1361537133240938499	2021-02-16 10:15:23 Sri Lanka Standard Time	2021-02-16	10:15:23	+0530	1221564505	kayoko_tanizawa	i'am empty		ぎょっとするだろ	ja	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/kayoko_tanizawa/status/1361537133240938499	False		0								[]				
1361537127234887687	1361537127234887687	2021-02-16 10:15:21 Sri Lanka Standard Time	2021-02-16	10:15:21	+0530	504350687	thegreatsewoonj	Jeong Sewoon²⁴ 🍀		can ss update the kid’s schedule? its empty after tomorrow 🥺	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/thegreatsewoonj/status/1361537127234887687	False		0								[]				
1361537125808828417	1361535741751394306	2021-02-16 10:15:21 Sri Lanka Standard Time	2021-02-16	10:15:21	+0530	2419118822	gregorykincsesf	Gregory		@JessTurnr It’s a sentiment that comes from a good place but kids without parents who love them hurt so much. I had good foster parents thankfully, but not a day went by that I didn’t miss my parents. They didn’t have money like my foresters but I was empty.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/gregorykincsesf/status/1361537125808828417	False		0								[{'screen_name': 'JessTurnr', 'name': 'Jess Turnr 🇺🇸', 'id': '1008411133458436096'}]				
1361537108339351556	1361537108339351556	2021-02-16 10:15:17 Sri Lanka Standard Time	2021-02-16	10:15:17	+0530	246150425	empty_____half	空半		吊られるとグプナ刺さるの怖すぎる 半分越えたら赤くなるのかな	ja	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/empty_____half/status/1361537108339351556	False	https://twitter.com/identityV_info/status/1361504251617312769	0								[]				
1361537076580126721	1361537076580126721	2021-02-16 10:15:09 Sri Lanka Standard Time	2021-02-16	10:15:09	+0530	1177086451361533952	aonespinky	rafka sharts		i finished meteor garden i feel empty	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/aonespinky/status/1361537076580126721	False		0								[]				
1361537069013553156	1361522570101579778	2021-02-16 10:15:08 Sri Lanka Standard Time	2021-02-16	10:15:08	+0530	214080683	empty07	empty22(07@エンプティ07		@katsumR_ ありがたき 幸せでござる🍙	ja	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/empty07/status/1361537069013553156	False		0								[{'screen_name': 'katsumR_', 'name': '🌿😗 か つ ま る 😗🌿', 'id': '906717548741246977'}]				
1361537061455597568	1361532240841351168	2021-02-16 10:15:06 Sri Lanka Standard Time	2021-02-16	10:15:06	+0530	31205203	xyzeniamarie	a half empty girl		@moththaam sadie, i saw someone on tik tok pierce their squishmallow + omg i can see the purple one w a septum ring	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/xyzeniamarie/status/1361537061455597568	False		0								[{'screen_name': 'moththaam', 'name': 'sadie', 'id': '49427965'}]				
1361537041859825665	1361528759149592579	2021-02-16 10:15:01 Sri Lanka Standard Time	2021-02-16	10:15:01	+0530	46299979	srskobuchizawa	doing everything ~perfectly~		and it’s like, I wanna figure out how to do that with all my friends, both online now and hopefully in person eventually. but I don’t know where to start with that and so a lot of nights are like tonight where I’m happy on my own but also.. lonely. and feeling a bit empty too	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/srskobuchizawa/status/1361537041859825665	False		0								[]				
1361537023933374465	1361537023933374465	2021-02-16 10:14:57 Sri Lanka Standard Time	2021-02-16	10:14:57	+0530	274203235	emptyarcade	Empty Arcade		Red Garland Trio - Little Girl Blue .  https://t.co/6gYyQwcITU via @YouTube	en	[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]	['https://music.youtube.com/watch?v=BhT3f_XasdA&feature=share']	[]	0	0	0	[]	[]	https://twitter.com/EmptyArcade/status/1361537023933374465	False		0								[]				
1361536968203640832	1361450631270080513	2021-02-16 10:14:44 Sri Lanka Standard Time	2021-02-16	10:14:44	+0530	1066500703814864897	pepitonyc73	Problemático		@default_friend What’s an “alpha feminist man”? Sounds like an oxymoron or an empty set.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/PepitoNYC73/status/1361536968203640832	False		0								[{'screen_name': 'default_friend', 'name': '𝐃𝐞𝐟𝐚𝐮𝐥𝐭 𝐅𝐫𝐢𝐞𝐧𝐝', 'id': '1010901148008681478'}]				
1361536953687175168	1361536591441899532	2021-02-16 10:14:40 Sri Lanka Standard Time	2021-02-16	10:14:40	+0530	1227805582847074309	vimgoodboi	V⁷ brain empty, just Hoba.		 https://t.co/hqqI642l2x	und	[]	[]	['https://pbs.twimg.com/media/EuUmpNHWgAASwer.jpg']	0	0	0	[]	[]	https://twitter.com/vimgoodboi/status/1361536953687175168	False		1	https://pbs.twimg.com/media/EuUmpNHWgAASwer.jpg							[]				
1361536942509293569	1361536942509293569	2021-02-16 10:14:37 Sri Lanka Standard Time	2021-02-16	10:14:37	+0530	1530981678	qcountryknox	Q106.8 Country		"Now Playing: ""Empty Arms"" By ""Sonny James"" is on Q106.8 Country  https://t.co/1ipQ0h25Q2 #NowPlayingOnQCountry"	en	[]	['https://linktr.ee/QCountryKnox']	[]	0	0	0	['nowplayingonqcountry']	[]	https://twitter.com/QCountryKnox/status/1361536942509293569	False		0								[]				
1361536937396469761	1361536935819436033	2021-02-16 10:14:36 Sri Lanka Standard Time	2021-02-16	10:14:36	+0530	1331844665197387776	honi_holli	Holli is missing eret		aka i am very soft rn no one touch me head empty only shy and niki	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/honi_holli/status/1361536937396469761	False		0								[]				
1361536935987081217	1361536935987081217	2021-02-16 10:14:36 Sri Lanka Standard Time	2021-02-16	10:14:36	+0530	1273450497433759747	gabbiimateo	hqlcyon❤️➕		Ewan ko bihira nalang sakin ang maging genuinely happy ,yes tumatawa ako but not necessarily masaya ako , yes nakangiti ako pero parang my kulang . Sometimes I feel empty minsan wala akong maramdaman kundi pure sadness	tl	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/GabbiiMateo/status/1361536935987081217	False		0								[]				
1361536897340817410	1361536897340817410	2021-02-16 10:14:27 Sri Lanka Standard Time	2021-02-16	10:14:27	+0530	1313842194176974854	cherrywtree	Cha | head empty only XiaoLumi		This &gt; her official outfit tbh	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/cherrywtree/status/1361536897340817410	False	https://twitter.com/Genshin_7/status/1361525715066376192	0								[]				
1361536889824694282	1361534792282562562	2021-02-16 10:14:25 Sri Lanka Standard Time	2021-02-16	10:14:25	+0530	1310202224904200192	loftczy	jaime renata		@barbie_abacate pprt to lendo fanfic agora no thoughts head empty	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/loftczy/status/1361536889824694282	False		0								[{'screen_name': 'barbie_abacate', 'name': 'f0da, a Katarina ,', 'id': '1188318462881476608'}]				
1361536889124192261	1361536889124192261	2021-02-16 10:14:25 Sri Lanka Standard Time	2021-02-16	10:14:25	+0530	1342483397155971073	holebaster	tired KMan.		Im happy and hateful. the world told me it couldnt be done. I'm chillin and all you broke-ass bummy bitches are still walking around giving love with those busted sneakers and empty tummy, waiting for karma to save you and punish me but that shit ain happening i won.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/holebaster/status/1361536889124192261	False		0								[]				
1361536878609129478	1361536878609129478	2021-02-16 10:14:22 Sri Lanka Standard Time	2021-02-16	10:14:22	+0530	748439670	miyahsmommy17	👑Meika🥰		&amp; Will Empty The Whole Clip 🚫🧢Don’t Test Ya Luck 💯💪🏾	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/MiyahsMommy17/status/1361536878609129478	False	https://twitter.com/therealjacarvis/status/1361521978629308417	0								[]				
1361536861999562756	1361384680658898947	2021-02-16 10:14:18 Sri Lanka Standard Time	2021-02-16	10:14:18	+0530	211621326	sheabenton	Shea Benton		@MattStrabone I did a similar study outside my window in college. The methodology was roll over in the morning, grab the airsoft gun off my desk, utilize. Only needed to use it once on the tail and from then on I’d just shoot an empty round off and it would leave.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/SheaBenton/status/1361536861999562756	False		0								[{'screen_name': 'MattStrabone', 'name': 'Matt Strabone', 'id': '36392031'}]				
1361536861148094471	1361536861148094471	2021-02-16 10:14:18 Sri Lanka Standard Time	2021-02-16	10:14:18	+0530	1175558519757500416	jewel369	Jewel369 🇵🇱		Conservatives were stating that empty jeeps were placed in front of Biden's events, and that the company is more than 50% owned by China.  Jeep is clearly two-faced 😂	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Jewel369/status/1361536861148094471	False	https://twitter.com/LucienGreaves/status/1361405531760578563	0								[]				
1361536858589716480	1361291911454208002	2021-02-16 10:14:17 Sri Lanka Standard Time	2021-02-16	10:14:17	+0530	37149896	kasimg_	KA$IM		@michellehitt12 @ReadyHarris Why tf are those empty skyscrapers lit up while us peasants over here who need to warm our homes shut off from it. Classist af  https://t.co/ehYUggct5c	en	[]	[]	['https://pbs.twimg.com/media/EuUmjlNXMAEsDDY.jpg']	0	0	0	[]	[]	https://twitter.com/KasimG_/status/1361536858589716480	False		1	https://pbs.twimg.com/media/EuUmjlNXMAEsDDY.jpg							[{'screen_name': 'michellehitt12', 'name': 'michelle', 'id': '875242319607463936'}, {'screen_name': 'ReadyHarris', 'name': 'Office of Homeland Security & Emergency Management', 'id': '151730349'}]				
1361536850893041670	1361536287778344965	2021-02-16 10:14:16 Sri Lanka Standard Time	2021-02-16	10:14:16	+0530	1174086966	empty067	島田9歳		@GuRiMoNoMint 今日やれば大丈夫だな	ja	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/empty067/status/1361536850893041670	False		0								[{'screen_name': 'GuRiMoNoMint', 'name': '小栗 りぐお(ぐり)', 'id': '1155764267066413056'}]				
1361536848015757312	1361535980004605954	2021-02-16 10:14:15 Sri Lanka Standard Time	2021-02-16	10:14:15	+0530	1689857034	spookyalyssaa	spooky alyssa 👽		@AdamAJRbrothers i’ve been so good, i’ve been helpful and friendly, i’ve been so good why am i feeling empty	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/spookyalyssaa/status/1361536848015757312	False		0								[{'screen_name': 'AdamAJRbrothers', 'name': 'Adam Met', 'id': '834563658'}]				
